Date,Time,Energy_consumption,Cost,Output
7/2/2010,11:20:00 PM,0.37337372593216744,0.0144,Attack
7/2/2010,11:30:00 PM,0.3241054728216282,0.005520000000000001,Attack
7/2/2010,11:40:00 PM,0.3240628367404251,0.005520000000000001,Attack
7/2/2010,11:50:00 PM,0.4206037096788773,0.02292,Attack
7/3/2010,12:00:00 AM,0.30070581985266875,0.02292,Attack
7/3/2010,12:10:00 AM,0.20029663510891008,0.005520000000000001,Attack
7/3/2010,12:20:00 AM,0.29412932384848095,0.02292,Attack
7/3/2010,12:30:00 AM,0.1953026001900031,0.005520000000000001,Attack
7/3/2010,12:40:00 AM,0.1936256955992224,0.005520000000000001,Attack
7/3/2010,12:50:00 AM,0.28894641789110537,0.02292,Attack
7/3/2010,1:00:00 AM,0.191146296823418,0.005520000000000001,Attack
7/3/2010,1:10:00 AM,0.19013612772587032,0.005520000000000001,Attack
7/3/2010,1:20:00 AM,0.18918522529652101,0.005520000000000001,Attack
7/3/2010,1:30:00 AM,0.18825103370809335,0.005520000000000001,Attack
7/3/2010,1:40:00 AM,0.18730907316780673,0.005520000000000001,Attack
7/3/2010,1:50:00 AM,0.18634987039862103,0.005520000000000001,Attack
7/3/2010,2:00:00 AM,0.1853761878240849,0.005520000000000001,Attack
7/3/2010,2:10:00 AM,0.18440053354327776,0.005520000000000001,Attack
7/3/2010,2:20:00 AM,0.18344293480996746,0.005520000000000001,Attack
7/3/2010,2:30:00 AM,0.18252895834774407,0.005520000000000001,Attack
7/3/2010,2:40:00 AM,0.18168796144052857,0.005520000000000001,Attack
7/3/2010,2:50:00 AM,0.18095155833549773,0.005520000000000001,Attack
7/3/2010,3:00:00 AM,0.18035228708311302,0.005520000000000001,Attack
7/3/2010,3:10:00 AM,0.17992246251658842,0.005520000000000001,Attack
7/3/2010,3:20:00 AM,0.17969320164078317,0.005520000000000001,Attack
7/3/2010,3:30:00 AM,0.17969360825816116,0.005520000000000001,Attack
7/3/2010,3:40:00 AM,0.17995010420711366,0.005520000000000001,Attack
7/3/2010,3:50:00 AM,0.22981922845893618,0.0144,Attack
7/3/2010,4:00:00 AM,0.23065389251408028,0.0144,Attack
7/3/2010,4:10:00 AM,0.2318030810559658,0.0144,Attack
7/3/2010,4:20:00 AM,0.32994498732830735,0.0318,Attack
7/3/2010,4:30:00 AM,0.28242023986624937,0.02292,Attack
7/3/2010,4:40:00 AM,0.18789854436594133,0.005520000000000001,Attack
7/3/2010,4:50:00 AM,0.19037873162153238,0.005520000000000001,Attack
7/3/2010,5:00:00 AM,0.28985553625957494,0.02292,Attack
7/3/2010,5:10:00 AM,0.29298643145851305,0.02292,Attack
7/3/2010,5:20:00 AM,0.19975851195527936,0.005520000000000001,Attack
7/3/2010,5:30:00 AM,0.20348875141205525,0.005520000000000001,Attack
7/3/2010,5:40:00 AM,0.30415762731059265,0.02292,Attack
7/3/2010,5:50:00 AM,0.24774277362587616,0.012,Attack
7/3/2010,6:00:00 AM,0.25221932193858354,0.012,Attack
7/3/2010,6:10:00 AM,0.256893592043516,0.012,Attack
7/3/2010,6:20:00 AM,0.26173679349886475,0.012,Attack
7/3/2010,6:30:00 AM,0.266718733272231,0.012,Attack
7/3/2010,6:40:00 AM,0.27180819167367015,0.012,Attack
7/3/2010,6:50:00 AM,0.31697329579044026,0.0192,Attack
7/3/2010,7:00:00 AM,0.32218188665249264,0.0192,Attack
7/3/2010,7:10:00 AM,0.32740187669546583,0.0192,Attack
7/3/2010,7:20:00 AM,0.4292682610823373,0.0366,Attack
7/3/2010,7:30:00 AM,0.3377501134292811,0.0192,Attack
7/3/2010,7:40:00 AM,0.34281756345564435,0.0192,Attack
7/3/2010,7:50:00 AM,0.34777542104239667,0.0192,Attack
7/3/2010,8:00:00 AM,0.3525967781377813,0.0448,Attack
7/3/2010,8:10:00 AM,0.6472565868932646,0.1666,Attack
7/3/2010,8:20:00 AM,0.3217318793473698,0.027999999999999997,Attack
7/3/2010,8:30:00 AM,0.32600196089931316,0.027999999999999997,Attack
7/3/2010,8:40:00 AM,0.33004857672876947,0.027999999999999997,Attack
7/3/2010,8:50:00 AM,0.3738560505559571,0.0448,Attack
7/3/2010,9:00:00 AM,0.33741139536375436,0.027999999999999997,Attack
7/3/2010,9:10:00 AM,0.3407043959216122,0.027999999999999997,Attack
7/3/2010,9:20:00 AM,0.6687943298251354,0.164528,Attack
7/3/2010,9:30:00 AM,0.7462099939632423,0.195888,Attack
7/3/2010,9:40:00 AM,0.3889497035123644,0.0448,Attack
7/3/2010,9:50:00 AM,0.3911479307350256,0.0448,Attack
7/3/2010,10:00:00 AM,0.3930752510278927,0.0448,Attack
7/3/2010,10:10:00 AM,0.9040449304887973,0.25870879999999996,Attack
7/3/2010,10:20:00 AM,0.5239061560866357,0.0984592,Attack
7/3/2010,10:30:00 AM,0.39731057632266625,0.0448,Attack
7/3/2010,10:40:00 AM,0.39824548706587937,0.0448,Attack
7/3/2010,10:50:00 AM,0.9003936640298668,0.2553992,Attack
7/3/2010,11:00:00 AM,0.582853176799551,0.12181120000000001,Attack
7/3/2010,11:10:00 AM,0.4398438527472514,0.0616,Attack
7/3/2010,11:20:00 AM,0.5848270592655008,0.1224104,Attack
7/3/2010,11:30:00 AM,1.0575454728216283,0.3209248,Attack
7/3/2010,11:40:00 AM,0.48006283674042516,0.0784,Attack
7/3/2010,11:50:00 AM,0.5766037096788773,0.11900000000000001,Attack
7/3/2010,12:00:00 PM,0.890206540138211,0.2507904,Attack
7/3/2010,12:10:00 PM,0.7546434023960981,0.19394479999999997,Attack
7/3/2010,12:20:00 PM,0.4793130626032724,0.0784,Attack
7/3/2010,12:30:00 PM,0.9106140438065076,0.2596328,Attack
7/3/2010,12:40:00 PM,0.9095710253341749,0.2592632,Attack
7/3/2010,12:50:00 PM,0.518847911978813,0.0952,Attack
7/3/2010,1:00:00 PM,0.9622009083987185,0.28141120000000003,Attack
7/3/2010,1:10:00 PM,0.9781716008048326,0.2880752,Attack
7/3/2010,1:20:00 PM,0.47918004796793773,0.0784,Attack
7/3/2010,1:30:00 PM,1.03326,0.2893128,Normal
7/3/2010,1:40:00 PM,0.8805200000000001,0.2465456,Normal
7/3/2010,1:50:00 PM,0.28,0.0784,Normal
7/3/2010,2:00:00 PM,1.14386,0.5490528,Normal
7/3/2010,2:10:00 PM,0.8393200000000001,0.4028736,Normal
7/3/2010,2:20:00 PM,0.28,0.1344,Normal
7/3/2010,2:30:00 PM,1.3042,0.626016,Normal
7/3/2010,2:40:00 PM,0.53394,0.25629120000000005,Normal
7/3/2010,2:50:00 PM,0.46712,0.2242176,Normal
7/3/2010,3:00:00 PM,1.30308,0.6254784000000001,Normal
7/3/2010,3:10:00 PM,0.56858,0.2729184,Normal
7/3/2010,3:20:00 PM,0.50876,0.24420479999999997,Normal
7/3/2010,3:30:00 PM,1.40904,0.6763392,Normal
7/3/2010,3:40:00 PM,0.16,0.0768,Normal
7/3/2010,3:50:00 PM,0.88654,0.4255392,Normal
7/3/2010,4:00:00 PM,1.0283799999999998,0.4936224,Normal
7/3/2010,4:10:00 PM,0.16,0.0768,Normal
7/3/2010,4:20:00 PM,1.1737799999999998,0.5634144,Normal
7/3/2010,4:30:00 PM,0.85934,0.41248320000000005,Normal
7/3/2010,4:40:00 PM,0.305,0.1464,Normal
7/3/2010,4:50:00 PM,1.9929599999999998,0.9566208,Normal
7/3/2010,5:00:00 PM,1.35014,0.6480672,Normal
7/3/2010,5:10:00 PM,0.96,0.4608,Normal
7/3/2010,5:20:00 PM,2.0076,0.963648,Normal
7/3/2010,5:30:00 PM,1.1904,0.571392,Normal
7/3/2010,5:40:00 PM,1.08982,0.5231136,Normal
7/3/2010,5:50:00 PM,1.3535,0.64968,Normal
7/3/2010,6:00:00 PM,0.34828000000000003,0.1671744,Normal
7/3/2010,6:10:00 PM,1.04424,0.5012352,Normal
7/3/2010,6:20:00 PM,1.9345599999999998,0.9285888000000001,Normal
7/3/2010,6:30:00 PM,0.76,0.3648,Normal
7/3/2010,6:40:00 PM,1.0144,0.486912,Normal
7/3/2010,6:50:00 PM,1.7145,0.82296,Normal
7/3/2010,7:00:00 PM,0.76,0.3648,Normal
7/3/2010,7:10:00 PM,0.82,0.3936,Normal
7/3/2010,7:20:00 PM,1.3548,0.650304,Normal
7/3/2010,7:30:00 PM,1.40188,0.6729024,Normal
7/3/2010,7:40:00 PM,0.52,0.2496,Normal
7/3/2010,7:50:00 PM,0.79,0.3792,Normal
7/3/2010,8:00:00 PM,1.0903,0.305284,Normal
7/3/2010,8:10:00 PM,0.7719,0.21613200000000002,Normal
7/3/2010,8:20:00 PM,0.54,0.1512,Normal
7/3/2010,8:30:00 PM,0.42,0.1176,Normal
7/3/2010,8:40:00 PM,0.36,0.1008,Normal
7/3/2010,8:50:00 PM,0.67096,0.18786879999999997,Normal
7/3/2010,9:00:00 PM,1.03296,0.2892288,Normal
7/3/2010,9:10:00 PM,0.565,0.1582,Normal
7/3/2010,9:20:00 PM,0.42,0.1176,Normal
7/3/2010,9:30:00 PM,0.42,0.1176,Normal
7/3/2010,9:40:00 PM,0.565,0.1582,Normal
7/3/2010,9:50:00 PM,0.42,0.1176,Normal
7/3/2010,10:00:00 PM,0.42,0.0504,Normal
7/3/2010,10:10:00 PM,0.42,0.0504,Normal
7/3/2010,10:20:00 PM,0.36,0.0432,Normal
7/3/2010,10:30:00 PM,0.3,0.036000000000000004,Normal
7/3/2010,10:40:00 PM,0.24,0.0288,Normal
7/3/2010,10:50:00 PM,0.325,0.039,Normal
7/3/2010,11:00:00 PM,0.18,0.0216,Normal
7/3/2010,11:10:00 PM,0.18,0.0216,Normal
7/3/2010,11:20:00 PM,0.24,0.0288,Normal
7/3/2010,11:30:00 PM,0.24,0.0288,Normal
7/3/2010,11:40:00 PM,0.385,0.0462,Normal
7/3/2010,11:50:00 PM,0.18,0.0216,Normal
7/4/2010,12:00:00 AM,0.2933724865193354,0.0216,Attack
7/4/2010,12:10:00 AM,0.2896299684422434,0.0216,Attack
7/4/2010,12:20:00 AM,0.28679599051514765,0.0216,Attack
7/4/2010,12:30:00 AM,0.28463593352333644,0.0216,Attack
7/4/2010,12:40:00 AM,0.28295902893255576,0.0216,Attack
7/4/2010,12:50:00 AM,0.3782797512244387,0.039,Attack
7/4/2010,1:00:00 AM,0.44381296349008464,0.051,Attack
7/4/2010,1:10:00 AM,0.40280279439253697,0.0438,Attack
7/4/2010,1:20:00 AM,0.18918522529652101,0.005520000000000001,Attack
7/4/2010,1:30:00 AM,0.18825103370809335,0.005520000000000001,Attack
7/4/2010,1:40:00 AM,0.18730907316780673,0.005520000000000001,Attack
7/4/2010,1:50:00 AM,0.18634987039862103,0.005520000000000001,Attack
7/4/2010,2:00:00 AM,0.1853761878240849,0.005520000000000001,Attack
7/4/2010,2:10:00 AM,0.18440053354327776,0.005520000000000001,Attack
7/4/2010,2:20:00 AM,0.28010960147663416,0.02292,Attack
7/4/2010,2:30:00 AM,0.3951956250144108,0.0438,Attack
7/4/2010,2:40:00 AM,0.39435462810719524,0.0438,Attack
7/4/2010,2:50:00 AM,0.3936182250021644,0.0438,Attack
7/4/2010,3:00:00 AM,0.3930189537497797,0.0438,Attack
7/4/2010,3:10:00 AM,0.17992246251658842,0.005520000000000001,Attack
7/4/2010,3:20:00 AM,0.2690265349741165,0.0216,Attack
7/4/2010,3:30:00 AM,0.2690269415914945,0.0216,Attack
7/4/2010,3:40:00 AM,0.36595010420711366,0.039,Attack
7/4/2010,3:50:00 AM,0.18048589512560284,0.005520000000000001,Attack
7/4/2010,4:00:00 AM,0.2779872258474136,0.02292,Attack
7/4/2010,4:10:00 AM,0.18246974772263247,0.005520000000000001,Attack
7/4/2010,4:20:00 AM,0.18394498732830736,0.005520000000000001,Attack
7/4/2010,4:30:00 AM,0.18575357319958272,0.005520000000000001,Attack
7/4/2010,4:40:00 AM,0.18789854436594133,0.005520000000000001,Attack
7/4/2010,4:50:00 AM,0.287045398288199,0.02292,Attack
7/4/2010,5:00:00 AM,0.19318886959290826,0.005520000000000001,Attack
7/4/2010,5:10:00 AM,0.1963197647918464,0.005520000000000001,Attack
7/4/2010,5:20:00 AM,0.19975851195527936,0.005520000000000001,Attack
7/4/2010,5:30:00 AM,0.20348875141205525,0.005520000000000001,Attack
7/4/2010,5:40:00 AM,0.207490960643926,0.005520000000000001,Attack
7/4/2010,5:50:00 AM,0.21174277362587615,0.005520000000000001,Attack
7/4/2010,6:00:00 AM,0.21621932193858354,0.005520000000000001,Attack
7/4/2010,6:10:00 AM,0.35356025871018265,0.0294,Attack
7/4/2010,6:20:00 AM,0.26173679349886475,0.012,Attack
7/4/2010,6:30:00 AM,0.266718733272231,0.012,Attack
7/4/2010,6:40:00 AM,0.36847485834033683,0.0294,Attack
7/4/2010,6:50:00 AM,0.2769732957904402,0.012,Attack
7/4/2010,7:00:00 AM,0.2821818866524926,0.012,Attack
7/4/2010,7:10:00 AM,0.3840685433621325,0.0294,Attack
7/4/2010,7:20:00 AM,0.29260159441567063,0.012,Attack
7/4/2010,7:30:00 AM,0.9304034467626144,0.1258776,Attack
7/4/2010,7:40:00 AM,0.615484230122311,0.06828,Attack
7/4/2010,7:50:00 AM,0.5711087543757299,0.0594,Attack
7/4/2010,8:00:00 AM,0.519263444804448,0.0492,Attack
7/4/2010,8:10:00 AM,1.2125232535599313,0.173148,Attack
7/4/2010,8:20:00 AM,0.5684918793473698,0.0564168,Attack
7/4/2010,8:30:00 AM,0.4926686275659798,0.042,Attack
7/4/2010,8:40:00 AM,1.1077685767287695,0.1519896,Attack
7/4/2010,8:50:00 AM,0.7948293838892905,0.0949752,Attack
7/4/2010,9:00:00 AM,0.561558062030421,0.05234640000000001,Attack
7/4/2010,9:10:00 AM,1.2783577292549453,0.1807776,Attack
7/4/2010,9:20:00 AM,0.7049009964918022,0.0770112,Attack
7/4/2010,9:30:00 AM,0.7320899939632423,0.0814104,Attack
7/4/2010,9:40:00 AM,1.3002430368456979,0.1832328,Attack
7/4/2010,9:50:00 AM,0.8405745974016922,0.10009680000000001,Attack
7/4/2010,10:00:00 AM,1.0917019176945593,0.1449528,Attack
7/4/2010,10:10:00 AM,1.1559249304887973,0.1562136,Attack
7/4/2010,10:20:00 AM,0.5628128227533024,0.0492,Attack
7/4/2010,10:30:00 AM,1.0955905763226663,0.1448904,Attack
7/4/2010,10:40:00 AM,1.0897654870658793,0.1436736,Attack
7/4/2010,10:50:00 AM,0.5656336640298668,0.0492,Attack
7/4/2010,11:00:00 AM,1.3660665101328844,0.1931832,Attack
7/4/2010,11:10:00 AM,0.9668705194139181,0.12126480000000002,Attack
7/4/2010,11:20:00 AM,0.675840392598834,0.068844,Attack
7/4/2010,11:30:00 AM,1.2946254728216282,0.1802136,Attack
7/4/2010,11:40:00 AM,0.8734228367404251,0.1044048,Attack
7/4/2010,11:50:00 AM,0.8668570430122106,0.1032456,Attack
7/4/2010,12:00:00 PM,1.456726540138211,0.2094552,Attack
7/4/2010,12:10:00 PM,1.0384700690627646,0.134208,Attack
7/4/2010,12:20:00 PM,0.9754997292699389,0.1229136,Attack
7/4/2010,12:30:00 PM,1.354947377139841,0.1912512,Attack
7/4/2010,12:40:00 PM,0.906531025334175,0.1105656,Attack
7/4/2010,12:50:00 PM,1.0106212453121464,0.1293192,Attack
7/4/2010,1:00:00 PM,1.3469609083987184,0.1898616,Attack
7/4/2010,1:10:00 PM,0.8686782674714992,0.103752,Attack
7/4/2010,1:20:00 PM,1.009593381301271,0.12907439999999998,Attack
7/4/2010,1:30:00 PM,1.51578,0.18189360000000002,Normal
7/4/2010,1:40:00 PM,0.9980600000000001,0.1197672,Normal
7/4/2010,1:50:00 PM,1.37814,0.1653768,Normal
7/4/2010,2:00:00 PM,1.7593400000000001,0.2111208,Normal
7/4/2010,2:10:00 PM,1.23708,0.14844960000000001,Normal
7/4/2010,2:20:00 PM,0.8470200000000001,0.1016424,Normal
7/4/2010,2:30:00 PM,1.42308,0.17076960000000002,Normal
7/4/2010,2:40:00 PM,0.68058,0.08166960000000001,Normal
7/4/2010,2:50:00 PM,0.75876,0.0910512,Normal
7/4/2010,3:00:00 PM,1.28726,0.15447120000000003,Normal
7/4/2010,3:10:00 PM,0.903,0.10835999999999998,Normal
7/4/2010,3:20:00 PM,0.6715,0.08058,Normal
7/4/2010,3:30:00 PM,1.2967,0.155604,Normal
7/4/2010,3:40:00 PM,0.83754,0.1005048,Normal
7/4/2010,3:50:00 PM,0.5813,0.069756,Normal
7/4/2010,4:00:00 PM,1.4876,0.17851199999999998,Normal
7/4/2010,4:10:00 PM,0.62752,0.07530239999999999,Normal
7/4/2010,4:20:00 PM,1.05824,0.12698879999999999,Normal
7/4/2010,4:30:00 PM,1.57828,0.18939360000000002,Normal
7/4/2010,4:40:00 PM,0.465,0.0558,Normal
7/4/2010,4:50:00 PM,1.24476,0.1493712,Normal
7/4/2010,5:00:00 PM,1.24076,0.1488912,Normal
7/4/2010,5:10:00 PM,0.585,0.0702,Normal
7/4/2010,5:20:00 PM,1.58586,0.1903032,Normal
7/4/2010,5:30:00 PM,1.06466,0.1277592,Normal
7/4/2010,5:40:00 PM,0.54872,0.0658464,Normal
7/4/2010,5:50:00 PM,1.4191799999999999,0.1703016,Normal
7/4/2010,6:00:00 PM,0.5534,0.06640800000000001,Normal
7/4/2010,6:10:00 PM,0.62958,0.07554960000000001,Normal
7/4/2010,6:20:00 PM,1.57864,0.1894368,Normal
7/4/2010,6:30:00 PM,0.35131999999999997,0.0421584,Normal
7/4/2010,6:40:00 PM,0.9210200000000001,0.11052239999999999,Normal
7/4/2010,6:50:00 PM,1.3785,0.16542,Normal
7/4/2010,7:00:00 PM,0.4,0.048,Normal
7/4/2010,7:10:00 PM,0.8295399999999999,0.0995448,Normal
7/4/2010,7:20:00 PM,1.1193600000000001,0.13432320000000003,Normal
7/4/2010,7:30:00 PM,0.675,0.081,Normal
7/4/2010,7:40:00 PM,1.50068,0.1800816,Normal
7/4/2010,7:50:00 PM,1.76312,0.21157440000000002,Normal
7/4/2010,8:00:00 PM,1.14,0.1368,Normal
7/4/2010,8:10:00 PM,0.97936,0.1175232,Normal
7/4/2010,8:20:00 PM,1.6187,0.194244,Normal
7/4/2010,8:30:00 PM,0.78,0.0936,Normal
7/4/2010,8:40:00 PM,0.97552,0.1170624,Normal
7/4/2010,8:50:00 PM,1.79752,0.2157024,Normal
7/4/2010,9:00:00 PM,0.985,0.1182,Normal
7/4/2010,9:10:00 PM,0.985,0.1182,Normal
7/4/2010,9:20:00 PM,1.0002799999999998,0.1200336,Normal
7/4/2010,9:30:00 PM,1.13806,0.1365672,Normal
7/4/2010,9:40:00 PM,0.54,0.0648,Normal
7/4/2010,9:50:00 PM,0.54,0.0648,Normal
7/4/2010,10:00:00 PM,1.3207799999999998,0.1584936,Normal
7/4/2010,10:10:00 PM,0.65476,0.0785712,Normal
7/4/2010,10:20:00 PM,0.42,0.0504,Normal
7/4/2010,10:30:00 PM,0.42,0.0504,Normal
7/4/2010,10:40:00 PM,1.18902,0.1426824,Normal
7/4/2010,10:50:00 PM,0.60656,0.0727872,Normal
7/4/2010,11:00:00 PM,0.3,0.036000000000000004,Normal
7/4/2010,11:10:00 PM,0.24,0.0288,Normal
7/4/2010,11:20:00 PM,0.5269199999999999,0.06323039999999999,Normal
7/4/2010,11:30:00 PM,0.81102,0.09732239999999999,Normal
7/4/2010,11:40:00 PM,0.18,0.0216,Normal
7/4/2010,11:50:00 PM,0.265,0.0318,Normal
7/5/2010,12:00:00 AM,0.2533724865193354,0.0144,Attack
7/5/2010,12:10:00 AM,0.7729233017755767,0.10859280000000002,Attack
7/5/2010,12:20:00 AM,0.3354626571818143,0.03036,Attack
7/5/2010,12:30:00 AM,0.24463593352333643,0.0144,Attack
7/5/2010,12:40:00 AM,0.24295902893255575,0.0144,Attack
7/5/2010,12:50:00 AM,0.3859997512244387,0.0403896,Attack
7/5/2010,1:00:00 AM,0.7279329634900846,0.1021416,Attack
7/5/2010,1:10:00 AM,0.37613612772587035,0.039,Attack
7/5/2010,1:20:00 AM,0.335185225296521,0.0318,Attack
7/5/2010,1:30:00 AM,0.3795310337080933,0.039950400000000004,Attack
7/5/2010,1:40:00 AM,0.7317357398344734,0.1035168,Attack
7/5/2010,1:50:00 AM,0.23568320373195437,0.0144,Attack
7/5/2010,2:00:00 AM,0.23470952115741825,0.0144,Attack
7/5/2010,2:10:00 AM,0.4633605335432778,0.0557328,Attack
7/5/2010,2:20:00 AM,0.7368696014766342,0.10513679999999999,Attack
7/5/2010,2:30:00 AM,0.31186229168107743,0.0288,Attack
7/5/2010,2:40:00 AM,0.3110212947738619,0.0288,Attack
7/5/2010,2:50:00 AM,0.5308982250021644,0.0685104,Attack
7/5/2010,3:00:00 AM,0.8983789537497797,0.1347648,Attack
7/5/2010,3:10:00 AM,0.26925579584992176,0.0216,Attack
7/5/2010,3:20:00 AM,0.2690265349741165,0.0216,Attack
7/5/2010,3:30:00 AM,0.2690269415914945,0.0216,Attack
7/5/2010,3:40:00 AM,0.7307234375404471,0.1046592,Attack
7/5/2010,3:50:00 AM,0.42036589512560285,0.0486984,Attack
7/5/2010,4:00:00 AM,0.2706538925140803,0.0216,Attack
7/5/2010,4:10:00 AM,0.3118030810559658,0.0288,Attack
7/5/2010,4:20:00 AM,0.40994498732830736,0.0462,Attack
7/5/2010,4:30:00 AM,0.6298202398662494,0.085452,Attack
7/5/2010,4:40:00 AM,0.590645211032608,0.07801439999999998,Attack
7/5/2010,4:50:00 AM,0.3197120649548657,0.0288,Attack
7/5/2010,5:00:00 AM,0.4858555362595749,0.0582,Attack
7/5/2010,5:10:00 AM,0.5256530981251798,0.0648,Attack
7/5/2010,5:20:00 AM,0.568465178621946,0.0718872,Attack
7/5/2010,5:30:00 AM,0.9749287514120552,0.1443792,Attack
7/5/2010,5:40:00 AM,0.483490960643926,0.0552,Attack
7/5/2010,5:50:00 AM,0.6510761069592095,0.0846,Attack
7/5/2010,6:00:00 AM,0.7522193219385835,0.102,Attack
7/5/2010,6:10:00 AM,0.7082002587101827,0.0932352,Attack
7/5/2010,6:20:00 AM,1.232390126832198,0.1867176,Attack
7/5/2010,6:30:00 AM,0.6733853999388977,0.0852,Attack
7/5/2010,6:40:00 AM,0.43847485834033684,0.042,Attack
7/5/2010,6:50:00 AM,0.44363996245710685,0.042,Attack
7/5/2010,7:00:00 AM,1.0668485533191594,0.15324000000000002,Attack
7/5/2010,7:10:00 AM,0.5314818766954658,0.0559344,Attack
7/5/2010,7:20:00 AM,0.4592682610823373,0.042,Attack
7/5/2010,7:30:00 AM,0.9192834467626144,0.123876,Attack
7/5/2010,7:40:00 AM,0.806684230122311,0.10269600000000001,Attack
7/5/2010,7:50:00 AM,0.4444420877090633,0.0366,Attack
7/5/2010,8:00:00 AM,0.622063444804448,0.067704,Attack
7/5/2010,8:10:00 AM,0.9503232535599313,0.125952,Attack
7/5/2010,8:20:00 AM,0.37839854601403644,0.0222,Attack
