Date,Time,Energy_consumption,Cost,Output
7/3/2010,8:50:00 AM,0.3604704455003614,0.0448,Attack
7/3/2010,9:00:00 AM,0.31867025582737896,0.027999999999999997,Attack
7/3/2010,9:10:00 AM,0.321633956329451,0.027999999999999997,Attack
7/3/2010,9:20:00 AM,0.6900548968426219,0.164528,Attack
7/3/2010,9:30:00 AM,0.776528994566918,0.195888,Attack
7/3/2010,9:40:00 AM,0.374054733161128,0.0448,Attack
7/3/2010,9:50:00 AM,0.376033137661523,0.0448,Attack
7/3/2010,10:00:00 AM,0.37776772592510344,0.0448,Attack
7/3/2010,10:10:00 AM,0.9522344374399175,0.25870879999999996,Attack
7/3/2010,10:20:00 AM,0.5242615404779721,0.0984592,Attack
7/3/2010,10:30:00 AM,0.38157951869039963,0.0448,Attack
7/3/2010,10:40:00 AM,0.3824209383592914,0.0448,Attack
7/3/2010,10:50:00 AM,0.9471752976268801,0.2553992,Attack
7/3/2010,11:00:00 AM,0.5898238591195959,0.12181120000000001,Attack
7/3/2010,11:10:00 AM,0.42885946747252623,0.0616,Attack
7/3/2010,11:20:00 AM,0.5919213533389507,0.1224104,Attack
7/3/2010,11:30:00 AM,1.14616,0.3209248,Normal
7/3/2010,11:40:00 AM,0.4740565530663826,0.0784,Attack
7/3/2010,11:50:00 AM,0.5826933387109896,0.11900000000000001,Attack
7/3/2010,12:00:00 PM,0.9355378861243899,0.2507904,Attack
7/3/2010,12:10:00 PM,0.7830780621564882,0.19394479999999997,Attack
7/3/2010,12:20:00 PM,0.4733817563429451,0.0784,Attack
7/3/2010,12:30:00 PM,0.9586416394258569,0.2596328,Attack
7/3/2010,12:40:00 PM,0.9575049228007575,0.2592632,Attack
7/3/2010,12:50:00 PM,0.5179631207809317,0.0952,Attack
7/3/2010,1:00:00 PM,1.0167368175588467,0.28141120000000003,Attack
7/3/2010,1:10:00 PM,1.0346804407243493,0.2880752,Attack
7/3/2010,1:20:00 PM,0.47326204317114395,0.0784,Attack
7/3/2010,1:30:00 PM,1.0385530951836146,0.2893128,Attack
7/3/2010,1:40:00 PM,0.9244932884510335,0.2465456,Attack
7/3/2010,1:50:00 PM,0.47476035369826836,0.0784,Attack
7/3/2010,2:00:00 PM,1.14386,0.5490528,Normal
7/3/2010,2:10:00 PM,0.8960902322415257,0.4028736,Attack
7/3/2010,2:20:00 PM,0.47779728345711253,0.1344,Attack
7/3/2010,2:30:00 PM,1.3042,0.626016,Normal
7/3/2010,2:40:00 PM,0.6712174721503689,0.25629120000000005,Attack
7/3/2010,2:50:00 PM,0.6228694783833962,0.2242176,Attack
7/3/2010,3:00:00 PM,1.30308,0.6254784000000001,Normal
7/3/2010,3:10:00 PM,0.7030441034258164,0.2729184,Attack
7/3/2010,3:20:00 PM,0.6604741917528802,0.24420479999999997,Attack
7/3/2010,3:30:00 PM,1.40904,0.6763392,Normal
7/3/2010,3:40:00 PM,0.4039406632980317,0.0768,Attack
7/3/2010,3:50:00 PM,0.9515533985449307,0.4255392,Attack
7/3/2010,4:00:00 PM,1.0607408284773618,0.4936224,Attack
7/3/2010,4:10:00 PM,0.41234000592217096,0.0768,Attack
7/3/2010,4:20:00 PM,1.1756107946574883,0.5634144,Attack
7/3/2010,4:30:00 PM,0.9427410542349859,0.41248320000000005,Attack
7/3/2010,4:40:00 PM,0.5299418498719225,0.1464,Attack
7/3/2010,4:50:00 PM,1.9929599999999998,0.9566208,Normal
7/3/2010,5:00:00 PM,1.35014,0.6480672,Normal
7/3/2010,5:10:00 PM,1.0297212671098477,0.4608,Attack
7/3/2010,5:20:00 PM,2.0076,0.963648,Normal
7/3/2010,5:30:00 PM,1.2075969387811716,0.571392,Attack
7/3/2010,5:40:00 PM,1.1344151297977967,0.5231136,Attack
7/3/2010,5:50:00 PM,1.3535,0.64968,Normal
7/3/2010,6:00:00 PM,0.5820288262903712,0.1671744,Attack
7/3/2010,6:10:00 PM,1.1054491016507146,0.5012352,Attack
7/3/2010,6:20:00 PM,1.9345599999999998,0.9285888000000001,Normal
7/3/2010,6:30:00 PM,0.8941481912796126,0.3648,Attack
7/3/2010,6:40:00 PM,1.0853211537823353,0.486912,Attack
7/3/2010,6:50:00 PM,1.7145,0.82296,Normal
7/3/2010,7:00:00 PM,0.894012395970486,0.3648,Attack
7/3/2010,7:10:00 PM,0.9380908011397819,0.3936,Attack
7/3/2010,7:20:00 PM,1.3548,0.650304,Normal
7/3/2010,7:30:00 PM,1.40188,0.6729024,Normal
7/3/2010,7:40:00 PM,0.707491294679023,0.2496,Attack
7/3/2010,7:50:00 PM,0.9071568121240825,0.3792,Attack
7/3/2010,8:00:00 PM,1.129062562555368,0.305284,Attack
7/3/2010,8:10:00 PM,0.8864648663890242,0.21613200000000002,Attack
7/3/2010,8:20:00 PM,0.7082746847081524,0.1512,Attack
7/3/2010,8:30:00 PM,0.6135576147569404,0.1176,Attack
7/3/2010,8:40:00 PM,0.563408809136182,0.1008,Attack
7/3/2010,8:50:00 PM,0.791072809913369,0.18786879999999997,Attack
7/3/2010,9:00:00 PM,1.0566382884210421,0.2892288,Attack
7/3/2010,9:10:00 PM,0.6993876810666404,0.1582,Attack
7/3/2010,9:20:00 PM,0.5840467110088017,0.1176,Attack
7/3/2010,9:30:00 PM,0.5771837850963832,0.1176,Attack
7/3/2010,9:40:00 PM,0.6788392549750113,0.1582,Attack
7/3/2010,9:50:00 PM,0.5628045307923938,0.1176,Attack
7/3/2010,10:00:00 PM,0.555371035420426,0.0504,Attack
7/3/2010,10:10:00 PM,0.5478289866235064,0.0504,Attack
7/3/2010,10:20:00 PM,0.49521599407178385,0.0432,Attack
7/3/2010,10:30:00 PM,0.4425654575879291,0.036000000000000004,Attack
7/3/2010,10:40:00 PM,0.38990475247187245,0.0288,Attack
7/3/2010,10:50:00 PM,0.44600318721345444,0.039,Attack
7/3/2010,11:00:00 PM,0.32961971835131554,0.0216,Attack
7/3/2010,11:10:00 PM,0.3220004066707551,0.0216,Attack
7/3/2010,11:20:00 PM,0.35937559837402566,0.0288,Attack
7/3/2010,11:30:00 PM,0.24,0.0288,Normal
7/3/2010,11:40:00 PM,0.385,0.0462,Normal
7/3/2010,11:50:00 PM,0.18,0.0216,Normal
7/4/2010,12:00:00 AM,0.18,0.0216,Normal
7/4/2010,12:10:00 AM,0.18,0.0216,Normal
7/4/2010,12:20:00 AM,0.18,0.0216,Normal
7/4/2010,12:30:00 AM,0.18,0.0216,Normal
7/4/2010,12:40:00 AM,0.18,0.0216,Normal
7/4/2010,12:50:00 AM,0.325,0.039,Normal
7/4/2010,1:00:00 AM,0.425,0.051,Normal
7/4/2010,1:10:00 AM,0.365,0.0438,Normal
7/4/2010,1:20:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,1:30:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,1:40:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,1:50:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,2:00:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,2:10:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,2:20:00 AM,0.191,0.02292,Normal
7/4/2010,2:30:00 AM,0.365,0.0438,Normal
7/4/2010,2:40:00 AM,0.365,0.0438,Normal
7/4/2010,2:50:00 AM,0.365,0.0438,Normal
7/4/2010,3:00:00 AM,0.365,0.0438,Normal
7/4/2010,3:10:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,3:20:00 AM,0.18,0.0216,Normal
7/4/2010,3:30:00 AM,0.18,0.0216,Normal
7/4/2010,3:40:00 AM,0.325,0.039,Normal
7/4/2010,3:50:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,4:00:00 AM,0.191,0.02292,Normal
7/4/2010,4:10:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,4:20:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,4:30:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,4:40:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,4:50:00 AM,0.191,0.02292,Normal
7/4/2010,5:00:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,5:10:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,5:20:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,5:30:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,5:40:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,5:50:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,6:00:00 AM,0.046,0.005520000000000001,Normal
7/4/2010,6:10:00 AM,0.245,0.0294,Normal
7/4/2010,6:20:00 AM,0.1,0.012,Normal
7/4/2010,6:30:00 AM,0.1,0.012,Normal
7/4/2010,6:40:00 AM,0.36837737250630315,0.0294,Attack
7/4/2010,6:50:00 AM,0.2642759662113962,0.012,Attack
7/4/2010,7:00:00 AM,0.2689636979872434,0.012,Attack
7/4/2010,7:10:00 AM,0.3824116890259192,0.0294,Attack
7/4/2010,7:20:00 AM,0.2783414349741036,0.012,Attack
7/4/2010,7:30:00 AM,1.04898,0.1258776,Normal
7/4/2010,7:40:00 AM,0.6392858071100799,0.06828,Attack
7/4/2010,7:50:00 AM,0.588247878938157,0.0594,Attack
7/4/2010,8:00:00 AM,0.5288371003240031,0.0492,Attack
7/4/2010,8:10:00 AM,1.4429,0.173148,Normal
7/4/2010,8:20:00 AM,0.5821636914126328,0.0564168,Attack
7/4/2010,8:30:00 AM,0.49590176480938175,0.042,Attack
7/4/2010,8:40:00 AM,1.2665799999999998,0.1519896,Normal
7/4/2010,8:50:00 AM,0.8340654455003615,0.0949752,Attack
7/4/2010,9:00:00 AM,0.5708352558273789,0.05234640000000001,Attack
7/4/2010,9:10:00 AM,1.5064799999999998,0.1807776,Normal
7/4/2010,9:20:00 AM,0.730674896842622,0.0770112,Attack
7/4/2010,9:30:00 AM,0.7606439945669181,0.0814104,Attack
7/4/2010,9:40:00 AM,1.52694,0.1832328,Normal
7/4/2010,9:50:00 AM,0.881638137661523,0.10009680000000001,Attack
7/4/2010,10:00:00 AM,1.20794,0.1449528,Normal
7/4/2010,10:10:00 AM,1.30178,0.1562136,Normal
7/4/2010,10:20:00 AM,0.5680315404779721,0.0492,Attack
7/4/2010,10:30:00 AM,1.2074200000000002,0.1448904,Normal
7/4/2010,10:40:00 AM,1.19728,0.1436736,Normal
7/4/2010,10:50:00 AM,0.57057029762688,0.0492,Attack
7/4/2010,11:00:00 AM,1.60986,0.1931832,Normal
7/4/2010,11:10:00 AM,1.0217644674725264,0.12126480000000002,Attack
7/4/2010,11:20:00 AM,0.6943113533389507,0.068844,Attack
7/4/2010,11:30:00 AM,1.50178,0.1802136,Normal
7/4/2010,11:40:00 AM,0.9165865530663826,0.1044048,Attack
7/4/2010,11:50:00 AM,0.9092283387109895,0.1032456,Attack
7/4/2010,12:00:00 PM,1.7454599999999998,0.2094552,Normal
7/4/2010,12:10:00 PM,1.1184,0.134208,Normal
7/4/2010,12:20:00 PM,1.0315917563429449,0.1229136,Attack
7/4/2010,12:30:00 PM,1.59376,0.1912512,Normal
7/4/2010,12:40:00 PM,0.9540849228007574,0.1105656,Attack
7/4/2010,12:50:00 PM,1.07766,0.1293192,Normal
7/4/2010,1:00:00 PM,1.58218,0.1898616,Normal
7/4/2010,1:10:00 PM,0.9115004407243493,0.103752,Attack
7/4/2010,1:20:00 PM,1.07562,0.12907439999999998,Normal
7/4/2010,1:30:00 PM,1.51578,0.18189360000000002,Normal
7/4/2010,1:40:00 PM,1.0126482884510335,0.1197672,Attack
7/4/2010,1:50:00 PM,1.37814,0.1653768,Normal
7/4/2010,2:00:00 PM,1.7593400000000001,0.2111208,Normal
7/4/2010,2:10:00 PM,1.23708,0.14844960000000001,Normal
7/4/2010,2:20:00 PM,0.9030622834571126,0.1016424,Attack
7/4/2010,2:30:00 PM,1.42308,0.17076960000000002,Normal
7/4/2010,2:40:00 PM,0.7811974721503688,0.08166960000000001,Attack
7/4/2010,2:50:00 PM,0.8415994783833962,0.0910512,Attack
7/4/2010,3:00:00 PM,1.28726,0.15447120000000003,Normal
7/4/2010,3:10:00 PM,0.9538591034258164,0.10835999999999998,Attack
7/4/2010,3:20:00 PM,0.7825291917528803,0.08058,Attack
7/4/2010,3:30:00 PM,1.2967,0.155604,Normal
7/4/2010,3:40:00 PM,0.9120956632980317,0.1005048,Attack
7/4/2010,3:50:00 PM,0.7226233985449307,0.069756,Attack
7/4/2010,4:00:00 PM,1.4876,0.17851199999999998,Normal
7/4/2010,4:10:00 PM,0.762980005922171,0.07530239999999999,Attack
7/4/2010,4:20:00 PM,1.0889557946574886,0.12698879999999999,Attack
7/4/2010,4:30:00 PM,1.57828,0.18939360000000002,Normal
7/4/2010,4:40:00 PM,0.6499418498719225,0.0558,Attack
7/4/2010,4:50:00 PM,1.24476,0.1493712,Normal
7/4/2010,5:00:00 PM,1.24076,0.1488912,Normal
7/4/2010,5:10:00 PM,0.7484712671098477,0.0702,Attack
7/4/2010,5:20:00 PM,1.58586,0.1903032,Normal
7/4/2010,5:30:00 PM,1.1132919387811717,0.1277592,Attack
7/4/2010,5:40:00 PM,0.7285901297977966,0.0658464,Attack
7/4/2010,5:50:00 PM,1.4191799999999999,0.1703016,Normal
7/4/2010,6:00:00 PM,0.7358688262903712,0.06640800000000001,Attack
7/4/2010,6:10:00 PM,0.7944541016507147,0.07554960000000001,Attack
7/4/2010,6:20:00 PM,1.57864,0.1894368,Normal
7/4/2010,6:30:00 PM,0.5876381912796126,0.0421584,Attack
7/4/2010,6:40:00 PM,1.0152861537823354,0.11052239999999999,Attack
7/4/2010,6:50:00 PM,1.3785,0.16542,Normal
7/4/2010,7:00:00 PM,0.624012395970486,0.048,Attack
7/4/2010,7:10:00 PM,0.945245801139782,0.0995448,Attack
7/4/2010,7:20:00 PM,1.1612234397345111,0.13432320000000003,Attack
7/4/2010,7:30:00 PM,0.8260892670277804,0.081,Attack
7/4/2010,7:40:00 PM,1.50068,0.1800816,Normal
7/4/2010,7:50:00 PM,1.76312,0.21157440000000002,Normal
7/4/2010,8:00:00 PM,1.166337562555368,0.1368,Attack
7/4/2010,8:10:00 PM,1.0420598663890244,0.1175232,Attack
7/4/2010,8:20:00 PM,1.6187,0.194244,Normal
7/4/2010,8:30:00 PM,0.8835576147569403,0.0936,Attack
7/4/2010,8:40:00 PM,1.025048809136182,0.1170624,Attack
7/4/2010,8:50:00 PM,1.79752,0.2157024,Normal
7/4/2010,9:00:00 PM,1.0206682884210418,0.1182,Attack
7/4/2010,9:10:00 PM,1.0143876810666406,0.1182,Attack
7/4/2010,9:20:00 PM,1.0192567110088016,0.1200336,Attack
7/4/2010,9:30:00 PM,1.13806,0.1365672,Normal
7/4/2010,9:40:00 PM,0.6600892549750113,0.0648,Attack
7/4/2010,9:50:00 PM,0.6528045307923938,0.0648,Attack
7/4/2010,10:00:00 PM,1.3207799999999998,0.1584936,Normal
7/4/2010,10:10:00 PM,0.7238989866235064,0.0785712,Attack
7/4/2010,10:20:00 PM,0.5402159940717839,0.0504,Attack
7/4/2010,10:30:00 PM,0.5325654575879291,0.0504,Attack
7/4/2010,10:40:00 PM,1.18902,0.1426824,Normal
7/4/2010,10:50:00 PM,0.6571731872134544,0.0727872,Attack
7/4/2010,11:00:00 PM,0.4196197183513155,0.036000000000000004,Attack
7/4/2010,11:10:00 PM,0.36700040667075506,0.0288,Attack
7/4/2010,11:20:00 PM,0.5745655983740257,0.06323039999999999,Attack
7/4/2010,11:30:00 PM,0.81102,0.09732239999999999,Normal
7/4/2010,11:40:00 PM,0.18,0.0216,Normal
7/4/2010,11:50:00 PM,0.265,0.0318,Normal
7/5/2010,12:00:00 AM,0.12,0.0144,Normal
7/5/2010,12:10:00 AM,0.90494,0.10859280000000002,Normal
7/5/2010,12:20:00 AM,0.253,0.03036,Normal
7/5/2010,12:30:00 AM,0.12,0.0144,Normal
7/5/2010,12:40:00 AM,0.12,0.0144,Normal
7/5/2010,12:50:00 AM,0.33658000000000005,0.0403896,Normal
7/5/2010,1:00:00 AM,0.8511799999999999,0.1021416,Normal
7/5/2010,1:10:00 AM,0.325,0.039,Normal
7/5/2010,1:20:00 AM,0.265,0.0318,Normal
7/5/2010,1:30:00 AM,0.33292,0.039950400000000004,Normal
7/5/2010,1:40:00 AM,0.86264,0.1035168,Normal
7/5/2010,1:50:00 AM,0.12,0.0144,Normal
7/5/2010,2:00:00 AM,0.12,0.0144,Normal
7/5/2010,2:10:00 AM,0.46443999999999996,0.0557328,Normal
7/5/2010,2:20:00 AM,0.8761399999999999,0.10513679999999999,Normal
7/5/2010,2:30:00 AM,0.24,0.0288,Normal
7/5/2010,2:40:00 AM,0.24,0.0288,Normal
7/5/2010,2:50:00 AM,0.57092,0.0685104,Normal
7/5/2010,3:00:00 AM,1.12304,0.1347648,Normal
7/5/2010,3:10:00 AM,0.18,0.0216,Normal
7/5/2010,3:20:00 AM,0.18,0.0216,Normal
7/5/2010,3:30:00 AM,0.18,0.0216,Normal
7/5/2010,3:40:00 AM,0.87216,0.1046592,Normal
7/5/2010,3:50:00 AM,0.40581999999999996,0.0486984,Normal
7/5/2010,4:00:00 AM,0.18,0.0216,Normal
7/5/2010,4:10:00 AM,0.24,0.0288,Normal
7/5/2010,4:20:00 AM,0.385,0.0462,Normal
7/5/2010,4:30:00 AM,0.7121,0.085452,Normal
7/5/2010,4:40:00 AM,0.65012,0.07801439999999998,Normal
7/5/2010,4:50:00 AM,0.24,0.0288,Normal
7/5/2010,5:00:00 AM,0.485,0.0582,Normal
7/5/2010,5:10:00 AM,0.54,0.0648,Normal
7/5/2010,5:20:00 AM,0.59906,0.0718872,Normal
7/5/2010,5:30:00 AM,1.20316,0.1443792,Normal
7/5/2010,5:40:00 AM,0.46,0.0552,Normal
7/5/2010,5:50:00 AM,0.705,0.0846,Normal
7/5/2010,6:00:00 AM,0.85,0.102,Normal
7/5/2010,6:10:00 AM,0.77696,0.0932352,Normal
7/5/2010,6:20:00 AM,1.55598,0.1867176,Normal
7/5/2010,6:30:00 AM,0.71,0.0852,Normal
7/5/2010,6:40:00 AM,0.4471273725063031,0.042,Attack
7/5/2010,6:50:00 AM,0.45177596621139615,0.042,Attack
7/5/2010,7:00:00 AM,1.2770000000000001,0.15324000000000002,Normal
7/5/2010,7:10:00 AM,0.5482516890259191,0.0559344,Attack
7/5/2010,7:20:00 AM,0.4658414349741035,0.042,Attack
7/5/2010,7:30:00 AM,1.0323,0.123876,Normal
7/5/2010,7:40:00 AM,0.8558,0.10269600000000001,Normal
7/5/2010,7:50:00 AM,0.44574787893815704,0.0366,Attack
7/5/2010,8:00:00 AM,0.6444871003240031,0.067704,Attack
7/5/2010,8:10:00 AM,1.0496,0.125952,Normal
7/5/2010,8:20:00 AM,0.36830869141263284,0.0222,Attack
7/5/2010,8:30:00 AM,0.8521967648093818,0.0990072,Attack
7/5/2010,8:40:00 AM,0.9111737190558925,0.10786079999999999,Attack
7/5/2010,8:50:00 AM,0.9342204455003615,0.111,Attack
7/5/2010,9:00:00 AM,1.4521600000000001,0.1742592,Normal
7/5/2010,9:10:00 AM,1.46234,0.1754808,Normal
7/5/2010,9:20:00 AM,0.834354896842622,0.0936,Attack
7/5/2010,9:30:00 AM,1.6693799999999999,0.20032560000000002,Normal
7/5/2010,9:40:00 AM,1.49512,0.1794144,Normal
7/5/2010,9:50:00 AM,0.814783137661523,0.0894,Attack
7/5/2010,10:00:00 AM,1.4589,0.175068,Normal
7/5/2010,10:10:00 AM,1.1417,0.137004,Normal
7/5/2010,10:20:00 AM,0.9880915404779721,0.1164096,Attack
7/5/2010,10:30:00 AM,1.9208,0.230496,Normal
7/5/2010,10:40:00 AM,0.9433759383592915,0.1089528,Attack
7/5/2010,10:50:00 AM,1.2281600000000001,0.14737920000000002,Normal
